CBSAFP2,zone_name,is_nonmsa,n_bg,SUM_TotPop,D1B_weighted,D1D_weighted,D2A_weighted,D3B_weighted,pct_near_transit,D5AR_weighted,pct_white,pct_male,avg_hh_size,Veh_Within,ATF_Within,atf_share_within,atf_share_total
11540,"Appleton, WI",0,164,234561,3.804050938701472,3.103001297531508,0.558494900327912,57.45497411518974,0.0,43758.32364715362,88.24800108645832,49.96350179095863,2.521299020919159,175029086,25055162.0,0.125223061037768,0.118183689279248
11700,"Asheville, NC",0,290,449937,1.588714731367036,1.7493809798271032,0.5301005518774774,40.43794921893906,19.48917292865445,17205.068345123873,85.14980708747201,48.08837220562957,2.3694225995536,375099363,42424727.0,0.101610249602604,0.10126417599648
12020,"Athens-Clarke County, GA",0,111,205303,4.27057034986287,2.410395571565433,0.5120275496157743,71.2856020654831,0.0,19482.779647642757,65.58139088636985,48.301088473881904,2.650034324070072,195247912,20947287.0,0.096890621,0.09589568
12060,"Atlanta-Sandy Springs-Roswell, GA",0,2597,5779463,4.49238368624472,3.931788976605157,0.5117415484589061,45.58239616668947,29.972334799963253,103806.23255724624,47.06638414416972,48.34406382069943,2.785846528160581,4919338562,641023171.0,0.115284436837196,0.114879163426242
12100,"Atlantic City-Hammonton, NJ",0,184,268539,7.261149884662835,6.1935850790280425,0.5610616325412723,82.63801262716794,65.0996689493891,23374.584827529707,56.3950320362263,48.39856447642848,2.6650475713570354,221139174,52274989.0,0.191193420364255,0.185194941066739
12220,"Auburn-Opelika, AL",0,77,159287,2.288269131794659,2.179352073324069,0.473706663323262,48.255060108746406,0.0,11045.090340077972,67.44191818903892,49.30314237490072,2.6752992346896427,133910132,12302073.0,0.084138482,0.076760962
12260,"Augusta-Richmond County, GA-SC",0,362,594300,2.3201983584272527,1.7590315305694637,0.4871451149126498,34.45727506277906,0.0,21769.669796399125,54.5680902444231,48.563247144839366,2.7861902327958736,561697859,62918998.0,0.100732148508121,0.100404071
12420,"Austin-Round Rock, TX",0,967,2058351,6.8088777829886125,5.550602979651862,0.5159322797110089,63.32248278461408,36.027577415125016,112677.27255652704,52.09542380231939,50.11031284391477,2.7640149074038973,1620400733,232266486.0,0.125368702818291,0.125024643206137
12540,"Bakersfield, CA",0,456,883053,7.737404069450553,3.893252976658229,0.4967212750802016,63.03905512817937,58.38573675645743,27683.537993755755,34.16076995091484,51.2417745462411,3.2841291687940743,971585698,143237375.0,0.128484401219421,0.128279007045217
12580,"Baltimore-Columbia-Towson, MD",0,1969,2812843,10.956135076839455,7.962063298183401,0.4937635844648569,93.42816412103802,56.22908921685285,102366.03344018845,56.69341245456311,48.20441513221926,2.662046025555469,2125559594,358582323.0,0.14434856581505,0.143267133796705
12620,"Bangor, ME",0,117,151748,1.8530134047079387,1.9974167611432811,0.5355747594106635,28.688820362776127,0.0,7551.276168384426,93.62670813182758,49.570413904884894,2.441823798185212,136510558,19550987.0,0.125277415394036,0.123704464403375
12700,"Barnstable Town, MA",0,196,213690,1.991337793616351,2.016860093019745,0.5370620404349842,46.52004184007419,26.046141607000795,8312.687308718238,89.27239854610859,47.81635253119496,2.263456421021384,214792677,40353743.0,0.158159158180624,0.15672947
12940,"Baton Rouge, LA",0,483,829642,3.215230281453144,2.7994549027821365,0.5069706795634129,34.41349579840608,0.0,52505.02882568626,56.5730188497788,48.90976630121177,2.772994109587671,839872034,74419697.0,0.081396008,0.081073727
12980,"Battle Creek, MI",0,117,134473,2.624064172418904,2.096198816116741,0.4712657647000634,48.56661553235805,0.0,17766.437976396748,77.52212916877775,49.01126575865049,2.4858217110259115,108675572,18012588.0,0.1421805163166,0.139661685894421
13020,"Bay City, MI",0,93,104786,3.243224466047936,2.352549295748794,0.5377017204091017,70.71056350558665,0.0,16829.98580917298,90.06378237147467,49.12299239222316,2.3479104174654366,75511052,11141656.0,0.128578278246076,0.124886310786266
13140,"Beaumont-Port Arthur, TX",0,323,409693,3.261606459064196,2.210499878533537,0.4687669759920953,51.69784272120769,0.0,20733.84192309852,56.309400422403,50.42289189612015,2.71597299217251,318393640,38389598.0,0.107599219669619,0.106892664
13220,"Beckley, WV",0,96,120358,1.129013293825854,1.1376482632888452,0.5311894992000314,29.736794862172328,0.0,6440.888798418053,89.04130339650588,50.152321001784095,2.44280897952471,93422712,11609309.0,0.110531139832109,0.110202292131918
13380,"Bellingham, WA",0,102,216812,4.179614740062222,3.44320739149874,0.5338829280947986,51.49784072781675,0.0,10623.493339852035,78.92274738362747,49.39294722875089,2.5521653202038763,151098003,29891698.0,0.165156900281304,0.16503786748354
13460,"Bend-Redmond, OR",0,85,180640,3.1964329188843816,2.7514667782218294,0.5608803203212854,57.04443306661052,32.925155004428696,9854.479406554474,87.25107516201255,49.35866116155081,2.5034746024705297,168870347,27257108.0,0.138976503825025,0.13856609
13740,"Billings, MT",0,124,169086,4.306812993649576,3.676448455473512,0.5083118528007834,64.39449647684079,1.0763753356280237,16088.183799959785,86.86572772158067,49.36800267710896,2.390303115352231,190360696,26467923.0,0.122068402,0.121953038104174
13780,"Binghamton, NY",0,249,243447,4.328262755281789,3.949563338989552,0.4879453859811928,50.671900456448384,3.763858252514921,15511.717577131778,85.71901072459215,49.29053970248973,2.4536057375303058,178495071,47083679.0,0.208723911272671,0.205645614155987
13820,"Birmingham-Hoover, AL",0,807,1147054,2.59962832980803,2.3543113566219778,0.4930454093942377,43.86751647053927,21.88170740000035,47967.19767944665,63.51475501113586,48.10594724387528,2.597129113088904,893412609,88444933.0,0.090079191,0.089712817
13900,"Bismarck, ND",0,81,130531,3.5579927547664103,3.7731168797106966,0.5731057524422338,59.141493021332266,0.0,16986.19286606247,86.6063574873366,50.21080408868938,2.401150722843305,126379456,14283489.0,0.101544077582053,0.101527543292886
13980,"Blacksburg-Christiansburg-Radford, VA",0,124,182341,6.622075173985487,2.136028993819844,0.4843887077793302,77.48357723416689,39.04716986305877,7877.31420799491,86.60412408419138,50.574007200434,2.6373529496777177,134785480,17531793.0,0.11510049159034,0.114236564699519
14010,"Bloomington, IL",0,123,189261,5.424332300726589,4.498858553933205,0.5296680522248899,79.85925503876238,53.79713728660421,24781.420260909537,80.74797092992414,48.70776086149276,2.5987399881443087,155805485,28445539.0,0.154384699647585,0.153134677275299
14020,"Bloomington, IN",0,111,166281,5.609964513168973,5.029341892259297,0.4993991898760246,115.31144830244406,50.80917242499143,16389.249830106866,85.08691182096403,49.90077467482785,2.59776397515528,141851994,18968068.0,0.11794590652502,0.116877641869923
14100,"Bloomsburg-Berwick, PA",0,68,84514,3.1474080177957315,2.6753513298579006,0.539067957027788,62.79184973457423,0.0,9844.808398608517,92.80253411770308,47.97199133064996,2.4862032212221696,58387207,11634515.0,0.166155797,0.160182125210686
14260,"Boise City, ID",0,279,693952,4.703310133323301,3.689939500500888,0.5617913657658994,69.31465975870063,34.949391312367425,35631.050415590704,80.14528458247214,49.93436446085294,2.729752773947743,710221666,98909507.0,0.122241622002123,0.122141774028263
14460,"Boston-Cambridge-Newton, MA-NH",0,3418,4811732,16.92299750096411,13.892412505186677,0.5092892245952927,107.95158767156624,63.06643844669654,144423.71155604676,70.34663908586016,48.58714587076339,2.638871307988076,4316003041,1041753389.0,0.194438362887654,0.19138561395813
14500,"Boulder, CO",0,200,321030,8.925551757120795,6.617496909565605,0.5248856986035734,97.3457594877552,82.63869420303398,42352.86809643958,77.57092803323928,50.29642491705684,2.5311776478436605,255228377,45780716.0,0.152090807436173,0.144630980275908
14540,"Bowling Green, KY",0,109,172088,2.9781009348302976,2.605429547480454,0.4559840863028004,57.30404732285759,0.0,13120.327599832644,82.725876514344,49.26818645485909,2.6571141430137653,169959416,14808338.0,0.080145684,0.079826379
14740,"Bremerton-Silverdale, WA",0,164,262475,3.675478561479309,2.6846855402674223,0.4597493214039818,48.38482695256596,53.03362224973807,7130.330248595104,76.68777878908689,51.14411656298658,2.558698141714704,186524037,32055346.0,0.146653108632849,0.145911741862576
14860,"Bridgeport-Stamford-Norwalk, CT",0,654,944348,9.834100193896068,7.507517043713504,0.5311715400367903,65.37605136101722,50.33546955147891,84650.75347964946,61.74414096020239,48.6940713572886,2.7747105285591247,930124497,165476424.0,0.151037134807228,0.148621505861951
15180,"Brownsville-Harlingen, TX",0,225,421750,5.248696548612879,3.141477248629565,0.4567231814918271,52.996769518074544,0.0,24036.01067931239,8.95732641474532,48.60434561951877,3.38402150796517,399135092,38700738.0,0.08839098,0.088195235
15260,"Brunswick, GA",0,75,116655,1.9300907812211576,1.6839919584869727,0.5103964000089939,38.98154636680594,0.0,5290.207997942652,67.95059625212947,47.77086882453151,2.4987229695215394,106163466,13048560.0,0.109456742224983,0.107634879184225
15380,"Buffalo-Cheektowaga-Niagara Falls, NY",0,955,1131570,7.832081970372525,6.168511909454386,0.5049322028340874,71.4634501982714,62.62635099905442,58226.955559974194,77.34926007034308,48.45267325856615,2.36386853069625,951350814,260352469.0,0.214864870511373,0.214235641
15500,"Burlington, NC",0,113,160576,2.133137474993418,1.797063268481192,0.5293118580801064,36.69758780539469,1.674596452770028,23892.438041799523,64.05855844823786,47.47740687222943,2.5345520569841247,135074238,16908125.0,0.111250573199734,0.108796137673126
15540,"Burlington-South Burlington, VT",0,145,218042,4.085957843857909,4.22397472628578,0.592373887169996,44.859651343288505,51.87211638124764,12422.505801634548,89.85437691970162,49.228462776071375,2.4952839334390218,149880218,31365854.0,0.173056738024093,0.172522710246309
RCA4,CA-NonMSA areas (E),1,158,187941,1.2118435238420793,1.139559510182261,0.5074962927372793,13.75328618032708,16.998419716826024,1407.94862217398,76.92307692307693,51.67961257643032,2.5250046825248176,166369760,24506984.0,0.128391670385995,0.127887702611303
RCA5,CA-NonMSA areas (NE),1,139,160844,1.4703615729358754,1.064200420497515,0.471213439373715,19.59119721705161,32.454427892865134,2545.851750764716,80.77040374932314,52.78678525415606,2.5294238035264485,133039001,18823819.0,0.123952781859312,0.122348623267413
RCA7,CA-NonMSA areas (NW),1,178,219594,2.9260920729573656,2.3360685669361883,0.5293349477513398,47.688185011981176,58.49704454584369,4352.682933049173,73.59371228990497,50.347217478814045,2.445386011603176,200766088,30252231.0,0.130951654098046,0.130647009935228
RCA6,CA-NonMSA areas (W),1,213,264304,2.219727426168276,1.5384034674470608,0.5543895022009631,38.9757226654018,40.489360736122045,2451.086933985108,63.365828048692975,49.89103380029536,2.606710708976164,240995132,36956828.0,0.132961206677585,0.132328827
RCO1,CO-NonMSA areas (E),1,146,147752,1.5475588085893512,1.2206270785954223,0.611592008049655,42.33757428790525,8.489901997942498,1535.7617426498457,65.59801882919804,52.65109455649096,2.560462471569371,114625055,23705320.0,0.171367424,0.17088659789601
RCO3,CO-NonMSA areas (NW),1,160,229579,1.8925207405484643,2.086304544450031,0.6569556627465505,28.300107927067845,17.744218765653653,2338.543459985452,75.79289733531134,52.48627864832252,2.7239193694701997,191524394,32689896.0,0.145797558219862,0.145645311328771
RCO2,CO-NonMSA areas (SW),1,260,322326,1.4199078219461676,1.381500217502408,0.5345051657624837,29.095151706244906,7.059622866290651,1957.0643137692896,74.88435608483834,51.76049407017371,2.4813291308296384,274911648,47395711.0,0.147051284050886,0.146899525792724
15680,"California-Lexington Park, MD",0,56,111531,1.6677830571028596,1.182567775662618,0.5236560013984959,19.670692604835388,0.0,4980.751521998368,74.09119244812538,50.00178110250245,2.769037285460643,76811991,10110718.0,0.116318487036569,0.112330867747097
15940,"Canton-Massillon, OH",0,301,401053,3.577627990636531,3.000499141518572,0.5284312793281736,79.58330009067528,0.0,41670.54490054931,87.17803750475314,48.71840414673685,2.426200852158924,351329932,47337746.0,0.118739864333822,0.116102881702707
15980,"Cape Coral-Fort Myers, FL",0,514,718679,4.211875344137725,3.29083995751308,0.460819310651736,57.48744793838423,44.8709368160194,20502.24667341052,67.18664403065625,48.98273552208367,2.672324388962368,600830488,87459409.0,0.127067692524913,0.125980160089713
16020,"Cape Girardeau, MO-IL",0,76,97137,2.460658968480196,2.2709060718497325,0.5240706496381672,42.9499495649377,0.0,8766.117782101568,85.71605345652532,48.5016911400759,2.66850114196087,106502038,10336559.0,0.088468702,0.086438543
16060,"Carbondale-Marion, IL",0,109,125850,2.4311124604056418,2.1742060553209623,0.4718982464136018,52.252360524897895,0.0,9660.742081843464,82.43030404784176,49.676604386028025,2.4567685417976115,110273696,16949880.0,0.133229080119553,0.131123317810201
16180,"Carson City, NV",0,43,54467,6.706671890203193,4.963578391588712,0.5516886088921151,96.62920725886026,34.69623808911818,11687.144344281858,66.98190714403081,51.36289777810234,2.407075368050978,54752805,8925535.0,0.140165949677708,0.129900833410406
16220,"Casper, WY",0,48,80610,3.71357880074502,3.0477833133488548,0.5648384805284267,87.63965162331836,4.895174295993053,8720.913335814415,86.68915638654101,50.21846563678688,2.4492515015701697,105050429,13815328.0,0.116226307295549,0.116238033
16300,"Cedar Rapids, IA",0,176,268315,3.326185623260684,3.036601189344049,0.5550691774421798,48.004162719530655,52.15250731416432,30021.65536030412,87.39187427792754,49.54527949758569,2.470483839982436,250976131,27364250.0,0.098312181,0.097163013
16540,"Chambersburg-Waynesboro, PA",0,89,153751,1.91788813172329,1.718246112842014,0.5399536815891304,31.52070099423021,0.0,8235.839122997573,88.08085788241094,49.11545472827885,2.550498031040074,111532004,23708754.0,0.17530775744395,0.169950763036697
16580,"Champaign-Urbana, IL",0,215,267442,8.437413398475936,6.897626847705748,0.5124307579443371,69.20384133662014,55.46735366920677,19034.89547640236,72.60821600194461,49.67371589910435,2.509125200566748,198868794,43019751.0,0.177849476088254,0.176306011875682
16620,"Charleston, WV",0,196,217312,2.46758077972688,2.8870528864964564,0.5105502383681214,51.03810656622949,0.0,17302.810452252983,89.221668626024,48.41432010300621,2.3484377054209213,150458004,21257694.0,0.123795868680567,0.121259888544586
16700,"Charleston-North Charleston, SC",0,402,759247,4.003879014570972,3.3548524883904194,0.5245829361622484,48.221677891116585,29.78371992250216,41513.77143538269,64.18913684558454,48.853465684021344,2.657639820606876,719710869,90913950.0,0.112152931749799,0.112018505302852
16740,"Charlotte-Concord-Gastonia, NC-SC",0,1408,2529836,3.362280296935125,2.9865290307930623,0.5259576493818954,45.26693904812103,26.37313248763952,65587.92171231653,61.359979794789865,48.49444414916008,2.6738545453036564,2218609499,257485261.0,0.103988452,0.103492549
16820,"Charlottesville, VA",0,149,230905,3.997069216424925,4.189324135518164,0.5335751772119821,47.94317590688328,35.148221129901906,16621.441229076892,74.40689192444,48.39099542373464,2.5882955393024525,172399453,26821007.0,0.134629781,0.13317864
16860,"Chattanooga, TN-GA",0,362,552043,2.292293051154456,2.0615201314312097,0.4560330189683935,35.57965748098773,16.412308461478545,27688.03152290673,78.23012572612093,48.47080863488365,2.537843461120794,451286008,45635269.0,0.091836013,0.091208451
16940,"Cheyenne, WY",0,69,97692,4.203077835281433,3.334177636312647,0.5232766055618804,75.34635930099896,0.0,11475.987102321582,78.84560618388934,50.70890968266883,2.4776352594309907,122950111,16481494.0,0.118204864671822,0.118172880665986
16980,"Chicago-Naperville-Elgin, IL-IN-WI",0,6590,9536428,17.04915401448277,13.985438410924504,0.4786481400461689,120.30755852003544,61.14227465461911,249099.7709099256,52.89703379202312,48.94682237825633,2.7054424929458967,8149045504,1586421980.0,0.162952830216653,0.162772595244257
17020,"Chico, CA",0,195,227075,5.451893108657786,3.757551546768152,0.5009079771642913,55.822033361576494,2.75459649895409,9410.395737091269,71.97730905999106,49.48033141880372,2.646706516643225,238688650,34504157.0,0.126299654002237,0.12571700995387
17140,"Cincinnati, OH-KY-IN",0,1548,2168825,5.151395599303463,4.358256833430931,0.4894801595176076,58.79414481119112,41.01031664611023,53611.54711468191,79.3724273933474,49.0358504741008,2.555808129680783,1802446135,238649213.0,0.116922128715762,0.116018112070161
17300,"Clarksville, TN-KY",0,147,282994,2.581306040778013,1.716269075085341,0.4369251689528373,34.09153292216545,0.0,11036.801518760116,65.14195418171394,50.7304845774936,2.7443442387028685,282835213,28335373.0,0.091060577,0.090726965
17420,"Cleveland, TN",0,67,121339,1.638775841181781,1.4351726521275785,0.4698840903994529,34.38621747795683,0.0,18145.84032339149,86.7651738289696,48.81897473136264,2.5762059905412507,103660613,9303547.0,0.082358396,0.081563765
17460,"Cleveland-Elyria, OH",0,1694,2061766,7.081529958851817,5.532787368825664,0.4933561635848627,62.826295712028966,57.23074296501155,82115.01332498451,69.7722978971247,48.28761562313736,2.386436202303716,1638844084,269721868.0,0.141321743541195,0.139680648598081
17660,"Coeur d'Alene, ID",0,66,153605,2.9146030558059968,2.4354877853035406,0.5742422340034691,58.80240420798804,0.0,10473.572754793138,90.6275028285936,49.40822008365009,2.5250706214689265,167953648,21824096.0,0.114998184402487,0.114051209054717
17780,"College Station-Bryan, TX",0,146,253946,6.141514086166034,4.910265219567036,0.5272021967286488,54.20604586234831,0.0,27381.582600237845,56.51186494541312,50.34124071325317,2.784505643925496,240381390,23237444.0,0.08814789,0.088030587
17820,"Colorado Springs, CO",0,380,712266,6.401836155810361,4.261915769095188,0.481988686179226,91.40764955643226,40.20829296919971,23462.296219389948,69.76840295342903,50.50228196898955,2.7020895968329257,737907400,109280669.0,0.128992219081877,0.128930392263451
17860,"Columbia, MO",0,87,176515,3.826726096609632,4.02662720985034,0.5415508693415441,49.77488608829596,0.0,21163.62571452851,78.88219036200191,48.59809401579501,2.515626106288676,191448487,19712765.0,0.093354083,0.092944313
17900,"Columbia, SC",0,495,816664,2.8551748747099044,2.3150673685527963,0.4952308320583466,38.92234655806537,30.83459048029545,36738.69515124947,56.35064868891321,48.52707460347116,2.638525484873608,716463102,82149639.0,0.102865425,0.102329793
17980,"Columbus, GA-AL",0,192,307724,3.1078576987424427,2.356120421556441,0.4809499210394868,46.72812263949178,0.0,16880.486910348234,46.59993220073797,49.366011708411015,2.687468792431343,311593224,36147803.0,0.103950354411302,0.098769822
18020,"Columbus, IN",0,59,81893,2.3541645343492243,2.162296581012156,0.524139872009394,50.13625801982892,0.0,17338.326694589283,81.48543300881416,49.91452576957117,2.6224405443215058,83043747,10748601.0,0.114599977814821,0.112765404199306
18140,"Columbus, OH",0,1349,2054062,6.675284949499833,5.151817442776924,0.5020403744652524,80.50594030023831,36.22505065572509,91377.99377282673,72.79696750492477,49.21773967265725,2.615348499400213,1704403108,247748546.0,0.126910501800594,0.12657926214539
18580,"Corpus Christi, TX",0,306,452295,6.680603597473555,4.332990846653875,0.4724353705106717,73.55940914997304,61.65953636454085,32425.933410716458,32.84121763316483,49.48985673605439,2.798137087160355,390696748,44356717.0,0.101956933040402,0.101371217326906
18700,"Corvallis, OR",0,61,89780,6.11359952732318,5.99050909913692,0.544334184120876,67.08767625252992,74.65471151704166,12689.031087101805,80.21666831308242,50.26397532571592,2.5507307240047035,60111194,12005915.0,0.166478040599215,0.161279860081587
18880,"Crestview-Fort Walton Beach-Destin, FL",0,162,266595,3.327980009485672,3.3027168999760588,0.5646991697630072,48.18560466417497,0.0,6844.746540632795,76.29348369453348,50.70831005381245,2.5816173540073257,219045714,29303049.0,0.117991523879666,0.117220133906118
19060,"Cumberland, MD-WV",0,74,99255,2.2498283955355305,1.9670666511227612,0.5277590729372376,48.88096559994436,47.07470656390107,6258.909102815979,88.90297326897335,51.66916805256967,2.573717865065901,75974719,11700090.0,0.133448708168842,0.132392585799915
19100,"Dallas-Fort Worth-Arlington, TX",0,4163,7255028,8.673428794562474,5.955211407570753,0.461248228847364,84.89606826323254,40.92807084962319,244628.38429844796,46.37178845619444,49.19479182077687,2.864897847596408,5597736559,723902337.0,0.114511814,0.114325460144898
19140,"Dalton, GA",0,97,143406,1.511228893053974,1.332967977610333,0.4758235652068788,23.813360812778157,0.0,12865.57504567452,65.08220976514473,49.576621446086094,2.878414044067661,130091713,12894879.0,0.090182435,0.089876692
19180,"Danville, IL",0,66,78407,1.9302380808274504,1.5722083989524789,0.5319037802377683,45.554642304921664,0.0,7822.728735954698,78.22673181800602,49.72087206528887,2.489904015922442,66624712,10274302.0,0.133607720900037,0.132321239803748
19300,"Daphne-Fairhope-Foley, AL",0,94,208107,1.0496678835891595,0.948461767522996,0.6050207275890701,19.224867777568992,0.0,9139.37464861826,83.07240520603298,48.62848282666917,2.629803533918201,197547027,17029497.0,0.079363281,0.079071893
19340,"Davenport-Moline-Rock Island, IA-IL",0,311,382720,4.374824911788073,3.378100561256522,0.5343688873944991,66.13623753218664,0.0,31322.16999111622,78.86246474716337,49.27684134583853,2.476143147610417,334670570,46548297.0,0.122103864812126,0.12176393
19380,"Dayton, OH",0,618,802645,5.066760866413644,3.913120421987213,0.5000185350883517,65.05953656442924,50.29197216702278,51620.01863962275,76.2633735842388,48.53268586746447,2.427805725507969,693967481,94251564.0,0.119575344693682,0.117333198735423
19460,"Decatur, AL",0,106,152293,1.5986726310575143,1.365886369860272,0.4637858747804824,24.66996364822256,0.0,13564.466186889746,75.81745703384098,49.03560100084717,2.5987029610034984,124168350,11298643.0,0.083405136,0.082586442
19500,"Decatur, IL",0,99,106512,3.4514633193181155,2.836099052164361,0.4994753104032047,60.40377955726923,0.0,16385.278954484,76.26127662800394,47.93514517474035,2.403169976316269,111124029,17017113.0,0.132799760751313,0.131935706294915
19660,"Deltona-Daytona Beach-Ormond Beach, FL",0,341,634773,3.766829146245957,2.921045463941073,0.4683813732572518,52.72975705918518,47.815518303393496,18459.501376082477,72.18144232911644,48.57014210382987,2.4990255823305594,562494442,75365979.0,0.118154343048665,0.117732466502167
19740,"Denver-Aurora-Lakewood, CO",0,1797,2850221,10.45327433522468,8.274083047864332,0.4723937382374442,118.16268278007776,66.15637875098106,102852.51817841492,64.05946475633681,49.967393551876064,2.6004841178067952,2518653556,452596771.0,0.152325358414677,0.15164393448711
19780,"Des Moines-West Des Moines, IA",0,396,634201,4.97619629814293,4.256604920931681,0.5823196380381329,53.811700363275534,52.064408602320086,60914.72443594381,80.76392299228556,49.295846879720514,2.5497109391407027,571030493,70871897.0,0.110409149590485,0.110148556924228
19820,"Detroit-Warren-Dearborn, MI",0,3698,4317179,7.065530828721721,4.9676999432587685,0.45918798749757,76.4429383430957,20.480341445189094,112243.90587395147,66.35875093333532,48.68207495956319,2.534217543060618,3309410859,495116622.0,0.130138795,0.129514890139324
20020,"Dothan, AL",0,110,147967,1.260474038926131,1.207134986335973,0.528857580405011,26.306678648553422,0.0,10851.133725763177,69.86887192078353,48.123465450719046,2.632128399971593,134301145,12131919.0,0.082849588,0.080830922
20100,"Dover, DE",0,72,174822,2.248954946459871,1.9044076202430724,0.5263373202219438,29.909439595214597,42.60790975964123,14085.647487158369,61.592878284540376,48.21702443137765,2.685558392607453,121971835,16761255.0,0.120816562220304,0.116329365945955
20220,"Dubuque, IA",0,80,96802,4.402995673832248,4.17141460693249,0.5657128845932636,70.20141776868316,0.0,17469.875973636907,90.74879874615908,49.30605679404426,2.5381313792200992,94011663,11135142.0,0.105900906832119,0.102500739320978
20260,"Duluth, MN-WI",0,300,294902,3.1516384914951043,3.118200164465618,0.5191970278889363,57.36533620299756,38.03365185722715,14780.22247051563,90.8819067078945,50.43632031443573,2.3324651265892933,204764778,29050210.0,0.124244430386986,0.123592345738821
20500,"Durham-Chapel Hill, NC",0,289,558491,3.792130001401521,3.341660863802153,0.4887842103320113,63.53222436099977,44.06534751679078,40115.85375771498,54.675192600204106,47.824424050041685,2.5299744044805537,401435892,57394086.0,0.125087916552828,0.12265878680628
20700,"East Stroudsburg, PA",0,94,167586,1.4994230422187067,1.194872493567792,0.4803721637259547,28.221086574119404,14.910553387514469,8106.049389567148,66.0653923062274,49.462007236716815,2.94287015307016,112347169,22692045.0,0.168040410839477,0.165336150116965
20740,"Eau Claire, WI",0,115,166626,2.7949356875030205,2.7972363333144434,0.5639906983136198,56.98115122539208,0.0,15500.705592164488,91.3515644600552,50.42531331015615,2.514283139587276,128470078,18768738.0,0.127471399933018,0.126452778177585
20940,"El Centro, CA",0,96,180216,7.0039604920608864,3.738986267369517,0.6054856731136659,61.62909208832704,13.466617836374128,8429.905452346073,10.640782286761002,51.32899098510799,4.0308951794597245,191921590,28853803.0,0.130693020666483,0.130201383935336
21340,"El Paso, TX",0,516,841752,8.003969963538246,4.848045108464779,0.458031332348508,74.91461252061269,76.8448426614965,59077.57247384028,12.002113085783432,49.24382225807488,3.121108255845044,629335348,85826280.0,0.120009627,0.118404282194125
21060,"Elizabethtown-Fort Knox, KY",0,100,150577,1.363617928146042,1.1728418969956935,0.4821886893225253,23.118854255762656,0.0,12582.11348346693,79.97124170879911,49.8837078316646,2.598722275795564,119039604,11866622.0,0.090649791,0.090085881
21140,"Elkhart-Goshen, IN",0,125,203604,3.080184269169457,2.4511998389182894,0.5222087382499601,84.12641355017087,0.0,26504.74536354885,74.78221335758074,49.48376499574693,2.8522546641010624,184084339,28299351.0,0.13324634768329,0.128962458837485
21300,"Elmira, NY",0,87,85740,4.202741216005337,2.954283676408811,0.4698089219653329,69.54726427076163,2.576393748542104,10112.682062048052,86.22769303256965,49.53884209906355,2.4977198505398808,67060214,15900743.0,0.191665375798401,0.187894138205546
21420,"Enid, OK",0,46,62190,3.1292527970799955,2.1622673984211542,0.5311574512988952,77.14404748695728,0.0,6328.994018330922,74.33681217486833,49.98545995024072,2.629370035257636,51305746,6284708.0,0.109127599515017,0.108599846037364
21500,"Erie, PA",0,233,275972,5.660931308229466,4.654183735084837,0.5369858416748352,60.457068405924616,67.7989071355065,18481.407331178525,84.2280935599905,49.38667445724615,2.482233180441995,239473016,52589878.0,0.180063537958369,0.178688927832628
21660,"Eugene, OR",0,258,368882,6.785442977695228,5.580538926771613,0.5289841386114488,83.76325696409869,71.60690952662368,23312.143509306497,81.81630685166337,49.24331708362351,2.45115289668575,278198698,56164410.0,0.167974302954499,0.1673089999104
21780,"Evansville, IN-KY",0,258,314967,3.4728051841269187,2.9973255079331134,0.4966261663885489,59.00331097122667,0.0,25584.019484580924,86.7760985521971,48.633794767589535,2.4430844173473267,304235562,34750557.0,0.102513215297763,0.102148038791252
RFL1,FL-NonMSA areas (Central),1,110,157689,1.3073355676312255,0.9258459485017098,0.5367648780002092,30.704974086161265,0.0,2519.7959274267705,50.244627601520456,54.47417610678309,3.1219598167077898,101527007,14448782.0,0.124584468,0.122814652
RFL3,FL-NonMSA areas (N),1,239,332757,0.5373938346483071,0.4551938569772734,0.4782789150774231,19.26709603197997,0.347100136135378,2294.415348136929,72.21203578723556,52.19847820633802,2.751676308177754,212275166,29888421.0,0.123422440880841,0.121314145051112
RFL4,FL-NonMSA areas (NW),1,98,127013,0.3714002382974471,0.3672040543866334,0.5027040039142084,12.48980421683173,0.0,1144.465220095581,74.11869665795562,55.18518226103159,2.848061701744918,69816587,9076427.0,0.115047284161307,0.112230482113287
22020,"Fargo, ND-MN",0,140,237003,5.244381107742061,5.27151131820715,0.603929285154698,64.05275308272707,77.32897895807226,30406.520934334163,85.89807046805396,50.32505479970551,2.399243565818755,194847931,28042884.0,0.125814444170793,0.125536566385379
22140,"Farmington, NM",0,97,127455,1.7411914189175888,1.4741837446566848,0.5009929703957914,32.464634518247905,41.31105095916205,6987.338409634773,38.193099632454654,49.54116112713907,2.9159656118192085,97448279,14967097.0,0.133141012667164,0.133008057382877
22180,"Fayetteville, NC",0,220,385345,3.0047054319181066,2.02237959064612,0.4368945277288221,40.01178608289692,0.0,19830.91686670386,42.960772249481664,49.73088118960338,2.700752656640554,308753985,39781933.0,0.114140124289859,0.11289041089665
22220,"Fayetteville-Springdale-Rogers, AR-MO",0,279,526412,2.645967551149205,2.193988995374742,0.520090289659465,38.15758322182045,6.687727483416031,23196.568089253284,72.9268342640506,49.82952884416646,2.6971804813371367,526990856,51130082.0,0.088441844,0.088133797
